artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,final_settle_steps,initial_settle_steps,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,stage_settle_steps,status,threshold_factor,time_step_seconds,top_velocity_cm_s,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,candidate_pass,1.0,-0.7166835363722536,0.7166835363722536,0.0,decreasing,C,72.581,50000,20000,3,0.654,628.782931,0.039408905021853013,0.6468739138125686,0.6862828188344217,increasing,2,151,0,20000,pass,0.5,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,candidate_pass,1.0,-0.7166835363722536,0.7166835363722536,0.0,decreasing,C,72.581,50000,20000,4,0.654,628.782931,0.039408905021853013,0.6468739138125686,0.6862828188344217,increasing,2,151,0,20000,pass,0.5,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,candidate_pass,1.0,-0.7344396530482773,0.7344396530482773,0.0,decreasing,C,72.581,50000,20000,3,0.654,628.782931,0.09757895407264516,0.7045855860521385,0.8021645401247837,increasing,2,151,0,20000,pass,1.0,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,candidate_pass,1.0,-0.7344396530482773,0.7344396530482773,0.0,decreasing,C,72.581,50000,20000,4,0.654,628.782931,0.09757895407264516,0.7045855860521385,0.8021645401247837,increasing,2,151,0,20000,pass,1.0,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,candidate_pass,1.0,-0.7748123039456184,0.7748123039456184,0.0,decreasing,C,72.581,50000,20000,3,0.654,628.782931,0.08530716631597579,0.7594989829254969,0.8448061492414727,increasing,2,151,0,20000,pass,1.25,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,candidate_pass,1.0,-0.7748123039456184,0.7748123039456184,0.0,decreasing,C,72.581,50000,20000,2,0.654,628.782931,0.13298939352296146,0.7594989829254969,0.8924883764484584,increasing,2,151,0,20000,pass,1.5,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,candidate_pass,1.0,-0.7748123039456184,0.7748123039456184,0.0,decreasing,C,72.581,50000,20000,3,0.654,628.782931,0.13298939352296146,0.7594989829254969,0.8924883764484584,increasing,2,151,0,20000,pass,1.5,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,needs_d1_decrease,1.0,0.9477648270277241,0.7344396530482773,1.6822044800760014,increasing,C,72.581,50000,20000,2,0.654,628.782931,0.04824917365990322,0.7045855860521385,0.7528347597120417,increasing,2,151,0,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,needs_d1_decrease,1.0,0.6405270220777814,0.7344396530482773,1.3749666751260587,increasing,C,72.581,50000,20000,3,0.654,628.782931,0.04824917365990322,0.7045855860521385,0.7528347597120417,increasing,2,151,0,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,needs_d1_decrease,1.0,0.2421935306361398,0.7344396530482773,0.9766331836844171,increasing,C,72.581,50000,20000,4,0.654,628.782931,0.04824917365990322,0.7045855860521385,0.7528347597120417,increasing,2,151,0,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,needs_d1_decrease,1.0,0.6564159613082758,0.7344396530482773,1.3908556143565531,increasing,C,72.581,50000,20000,2,0.654,628.782931,0.09757895407264516,0.7045855860521385,0.8021645401247837,increasing,2,151,0,20000,review,1.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,needs_d1_decrease,1.0,0.6092049981676725,0.7748123039456184,1.3840173021132909,increasing,C,72.581,50000,20000,2,0.654,628.782931,0.08530716631597579,0.7594989829254969,0.8448061492414727,increasing,2,151,0,20000,review,1.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,628.782931,0.08530716631597579,0.7594989829254969,0.8448061492414727,increasing,2,151,0,20000,review,1.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,628.782931,0.13298939352296146,0.7594989829254969,0.8924883764484584,increasing,2,151,0,20000,review,1.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,needs_d1_decrease,1.0,0.45642599729822886,0.7748123039456184,1.2312383012438473,increasing,C,72.581,50000,20000,2,0.654,628.782931,0.1697223043898194,0.7594989829254969,0.9292212873153163,increasing,2,151,0,20000,review,2.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,needs_d1_decrease,1.0,0.45642599729822886,0.7748123039456184,1.2312383012438473,increasing,C,72.581,50000,20000,3,0.654,628.782931,0.1697223043898194,0.7594989829254969,0.9292212873153163,increasing,2,151,0,20000,review,2.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed0-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,628.782931,0.1697223043898194,0.7594989829254969,0.9292212873153163,increasing,2,151,0,20000,review,2.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,candidate_pass,1.0,-0.9620011118556198,0.9620011118556198,0.0,decreasing,C,72.581,50000,20000,2,0.654,576.160232,0.16187020792258905,0.4311673764618595,0.5930375843844485,increasing,2,151,1,20000,pass,0.05,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,candidate_pass,1.0,-0.11095984913609509,0.11095984913609509,0.0,decreasing,C,72.581,50000,20000,3,0.654,576.160232,0.16187020792258905,0.4311673764618595,0.5930375843844485,increasing,2,151,1,20000,pass,0.05,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,candidate_pass,1.0,-0.6768360357304336,0.6768360357304336,0.0,decreasing,C,72.581,50000,20000,2,0.654,576.160232,0.13864435733855862,0.4658748366700436,0.6045191940086022,increasing,2,151,1,20000,pass,0.1,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,candidate_pass,1.0,-0.11095984913609509,0.11095984913609509,0.0,decreasing,C,72.581,50000,20000,3,0.654,576.160232,0.13864435733855862,0.4658748366700436,0.6045191940086022,increasing,2,151,1,20000,pass,0.1,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,candidate_pass,1.0,-0.6768360357304336,0.6768360357304336,0.0,decreasing,C,72.581,50000,20000,2,0.654,576.160232,0.19046358373593786,0.4658748366700436,0.6563384204059814,increasing,2,151,1,20000,pass,0.25,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,candidate_pass,1.0,-0.11095984913609509,0.11095984913609509,0.0,decreasing,C,72.581,50000,20000,3,0.654,576.160232,0.19046358373593786,0.4658748366700436,0.6563384204059814,increasing,2,151,1,20000,pass,0.25,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,candidate_pass,1.0,-0.17885439079132703,0.17885439079132703,0.0,decreasing,C,72.581,50000,20000,3,0.654,576.160232,0.17575492680889238,0.5515360131455671,0.7272909399544595,increasing,2,151,1,20000,pass,0.5,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,576.160232,0.16187020792258905,0.4311673764618595,0.5930375843844485,increasing,2,151,1,20000,review,0.05,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,576.160232,0.13864435733855862,0.4658748366700436,0.6045191940086022,increasing,2,151,1,20000,review,0.1,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,576.160232,0.19046358373593786,0.4658748366700436,0.6563384204059814,increasing,2,151,1,20000,review,0.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.8177365356782091,0.17885439079132703,0.9965909264695362,increasing,C,72.581,50000,20000,2,0.654,576.160232,0.17575492680889238,0.5515360131455671,0.7272909399544595,increasing,2,151,1,20000,review,0.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,576.160232,0.17575492680889238,0.5515360131455671,0.7272909399544595,increasing,2,151,1,20000,review,0.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.6231028320997303,0.3625732878318212,0.9856761199315515,increasing,C,72.581,50000,20000,2,0.654,576.160232,0.10760382845304983,0.6790474724553921,0.7866513009084419,increasing,2,151,1,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.6231028320997303,0.3625732878318212,0.9856761199315515,increasing,C,72.581,50000,20000,3,0.654,576.160232,0.10760382845304983,0.6790474724553921,0.7866513009084419,increasing,2,151,1,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,576.160232,0.10760382845304983,0.6790474724553921,0.7866513009084419,increasing,2,151,1,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,1.2213484832432449,0.45806043981055056,1.6794089230537954,increasing,C,72.581,50000,20000,2,0.654,576.160232,0.0836333433343267,0.7522277561949172,0.8358610995292439,increasing,2,151,1,20000,review,1.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.5150308457591685,0.45806043981055056,0.973091285569719,increasing,C,72.581,50000,20000,3,0.654,576.160232,0.0836333433343267,0.7522277561949172,0.8358610995292439,increasing,2,151,1,20000,review,1.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.9044767533363085,0.45806043981055056,1.362537193146859,increasing,C,72.581,50000,20000,2,0.654,576.160232,0.1254775981048286,0.7522277561949172,0.8777053542997458,increasing,2,151,1,20000,review,1.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.5093376529077547,0.45806043981055056,0.9673980927183052,increasing,C,72.581,50000,20000,3,0.654,576.160232,0.1254775981048286,0.7522277561949172,0.8777053542997458,increasing,2,151,1,20000,review,1.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.7014890190812998,0.6709901998093456,1.3724792188906454,increasing,C,72.581,50000,20000,2,0.654,576.160232,0.09468041987004672,0.8028712503140184,0.8975516701840651,increasing,2,151,1,20000,review,1.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3,0.654,576.160232,0.09468041987004672,0.8028712503140184,0.8975516701840651,increasing,2,151,1,20000,review,1.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.9305523752444462,0.0,0.9305523752444462,increasing,C,72.581,50000,20000,2,0.654,576.160232,0.03153743602676162,0.8992857582414701,0.9308231942682317,increasing,2,151,1,20000,review,2.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,1.0,0.5452334246522226,0.0,0.5452334246522226,increasing,C,72.581,50000,20000,3,0.654,576.160232,0.03153743602676162,0.8992857582414701,0.9308231942682317,increasing,2,151,1,20000,review,2.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,576.160232,0.0836333433343267,0.7522277561949172,0.8358610995292439,increasing,2,151,1,20000,review,1.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,576.160232,0.1254775981048286,0.7522277561949172,0.8777053542997458,increasing,2,151,1,20000,review,1.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,576.160232,0.09468041987004672,0.8028712503140184,0.8975516701840651,increasing,2,151,1,20000,review,1.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed1-settle1-vel25,needs_d1_decrease,0.8333333333333334,0.5452334246522226,0.0,0.5452334246522226,increasing,C,72.581,50000,20000,4,0.654,576.160232,0.03153743602676162,0.8992857582414701,0.9308231942682317,increasing,2,151,1,20000,review,2.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,candidate_pass,1.0,-1.3979720946170398,1.3979720946170398,0.0,decreasing,C,72.581,50000,20000,2,0.654,567.845049,0.022096271725338346,0.5037335202272201,0.5258297919525584,increasing,2,151,2,20000,pass,0.05,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,candidate_pass,1.0,-1.3979720946170398,1.3979720946170398,0.0,decreasing,C,72.581,50000,20000,3,0.654,567.845049,0.022096271725338346,0.5037335202272201,0.5258297919525584,increasing,2,151,2,20000,pass,0.05,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,candidate_pass,1.0,-1.3979720946170398,1.3979720946170398,0.0,decreasing,C,72.581,50000,20000,4,0.654,567.845049,0.022096271725338346,0.5037335202272201,0.5258297919525584,increasing,2,151,2,20000,pass,0.05,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,candidate_pass,1.0,-0.8283871025837003,0.8283871025837003,0.0,decreasing,C,72.581,50000,20000,2,0.654,567.845049,0.013445820355668103,0.6308557334127536,0.6443015537684217,increasing,2,151,2,20000,pass,0.5,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,candidate_pass,1.0,-0.8138281107151133,0.8138281107151133,0.0,decreasing,C,72.581,50000,20000,2,0.654,567.845049,0.038171576934761586,0.6707530828627776,0.7089246597975392,increasing,2,151,2,20000,pass,0.75,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_participation_increase,1.0,-1.4021317907218693,1.4021317907218693,0.0,decreasing,C,72.581,50000,20000,2,0.654,567.845049,-0.016298186727493058,0.550627530166719,0.5343293434392259,decreasing,2,151,2,20000,review,0.1,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_participation_increase,1.0,-1.4021317907218693,1.4021317907218693,0.0,decreasing,C,72.581,50000,20000,3,0.654,567.845049,-0.016298186727493058,0.550627530166719,0.5343293434392259,decreasing,2,151,2,20000,review,0.1,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3,0.654,567.845049,0.013445820355668103,0.6308557334127536,0.6443015537684217,increasing,2,151,2,20000,review,0.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,567.845049,0.013445820355668103,0.6308557334127536,0.6443015537684217,increasing,2,151,2,20000,review,0.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3,0.654,567.845049,0.038171576934761586,0.6707530828627776,0.7089246597975392,increasing,2,151,2,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,567.845049,0.038171576934761586,0.6707530828627776,0.7089246597975392,increasing,2,151,2,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.5715742310121223,1.0664497583706287,1.638023989382751,increasing,C,72.581,50000,20000,2,0.654,567.845049,0.045661252854372836,0.7163246094739157,0.7619858623282886,increasing,2,151,2,20000,review,1.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.5437872786225437,0.793329728130501,1.3371170067530447,increasing,C,72.581,50000,20000,3,0.654,567.845049,0.045661252854372836,0.7163246094739157,0.7619858623282886,increasing,2,151,2,20000,review,1.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.5423182035516384,0.40362919256249297,0.9459473961141314,increasing,C,72.581,50000,20000,4,0.654,567.845049,0.045661252854372836,0.7163246094739157,0.7619858623282886,increasing,2,151,2,20000,review,1.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.20585412523334767,1.1398320453241624,1.34568617055751,increasing,C,72.581,50000,20000,2,0.654,567.845049,0.06629234708534004,0.7438675732848087,0.8101599203701487,increasing,2,151,2,20000,review,1.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.010170844409825963,0.9380316435030657,0.9482024879128916,increasing,C,72.581,50000,20000,3,0.654,567.845049,0.06629234708534004,0.7438675732848087,0.8101599203701487,increasing,2,151,2,20000,review,1.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.010170844409825963,0.9380316435030657,0.9482024879128916,increasing,C,72.581,50000,20000,4,0.654,567.845049,0.06629234708534004,0.7438675732848087,0.8101599203701487,increasing,2,151,2,20000,review,1.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.18804313560727626,1.0685627106418558,1.256605846249132,increasing,C,72.581,50000,20000,2,0.654,567.845049,0.06627643710931164,0.763241213281064,0.8295176503903756,increasing,2,151,2,20000,review,1.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.5309118297142434,0.7256940165348886,1.256605846249132,increasing,C,72.581,50000,20000,3,0.654,567.845049,0.06627643710931164,0.763241213281064,0.8295176503903756,increasing,2,151,2,20000,review,1.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.1642234356854907,0.7256940165348886,0.8899174522203793,increasing,C,72.581,50000,20000,4,0.654,567.845049,0.06627643710931164,0.763241213281064,0.8295176503903756,increasing,2,151,2,20000,review,1.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.15988634012417113,0.8003098306969118,0.9601961708210829,increasing,C,72.581,50000,20000,2,0.654,567.845049,0.10126142466488808,0.8010486045842501,0.9023100292491382,increasing,2,151,2,20000,review,2.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3,0.654,567.845049,0.10126142466488808,0.8010486045842501,0.9023100292491382,increasing,2,151,2,20000,review,2.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,567.845049,0.10126142466488808,0.8010486045842501,0.9023100292491382,increasing,2,151,2,20000,review,2.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,567.845049,-0.016298186727493058,0.550627530166719,0.5343293434392259,decreasing,2,151,2,20000,review,0.1,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,2,0.654,567.845049,-0.015010575294852613,0.6019137624238231,0.5869031871289705,decreasing,2,151,2,20000,review,0.25,2e-10,25.0,0,pass
